index	sentence1	sentence2	label
689	Dëst Joer huet de Concours awer eng nei Dringendes ugeholl wéi d'Clinton Administratioun d'Bewegung fir d'Pyongyang Regierung hir Offer ze blockéieren fir en nuklear Arsenal ze bauen huet e puer vun der Leidenschaft am Nordkorea seng Verteidegung vum Westen erëm opgeriicht.	Pyongyang ass d'Haaptstad vun Nordkorea.	0
690	De Sondhi Limthongkul de Grënner vun der politescher Bewegung déi de Bangkok Fluchhafen d'lescht Joer iwwerrannt huet ass am Spidol nodeems e Gewierer mat engem AK-47 säin Auto op enger Tankstell ambuséiert an de Moien fréi mat Kugel gesprayt huet. Déi onbekannt Zuel vu Waffen hunn d'Pneuen vum Auto am Besëtz vum Här Sondhi dem Chef vun der People's Alliance for Democracy 'Yellow Shirt' Bewegung erausgeschoss an d'Gefier mat Kugelen geréckelt. Stray Bullets hunn och en Emgéigend ëffentleche Bus getraff.	De Sondhi Limthongkul gouf vu méi wéi 100 Kugel getraff.	0
691	D'Yankees hunn Hollywood opgedeelt mat eppes fir sech OK ze fillen nom 5-4 Verloscht vun gëschter Owend géint den Dodgers.	Dodgers verléieren éischte Match jee zu Fenway	0
692	D'Yemeni Islamesch Jihad Grupp entstanen am Joer 1992 an et besteet aus ale Krieger aus Afghanistan.	Dem Yemen seng islamistescher Jihad Grupp gouf vun alen afganesche Krieger am Joer 1992 gegrënnt.	1
693	D'Madame Miers säi ganzt Liewen war zu Dallas baséiert an huet sech ëm hir juristesch Aarbecht hir Famill an en Uschloss un eng evangelesch Kierch gedréint déi hir zu deem gefouert huet wat hire fréiere Paschtouer als Bléi vum Glawen spéit am Liewen beschriwwen huet.	D'Madame Miers war Leader vun enger evangelescher Kierch.	0
694	RJ Reynolds Tobacco huet gëschter ugekënnegt datt et plangt eng Fabréck an der Tierkei ze bauen fir Zigaretten bis Enn 1993 ze produzéieren.	RJR gebaut Fabriken an der Tierkei.	0
695	Jo Waasser ass e kriteschen Sträitberäich am arabesch-israelesche Konflikt; awer no dem aktuellen Klima vu Fridden a mat der allgemenger Krichsschmerz tëscht Staaten a Populatiounen sou Prognosen sinn excitable Stécker vum Subjektivismus.	Et gëtt eng territorial Waasser Sträit.	0
696	D'Organisateure vun der 15. International AIDS Konferenz geplangt fir de nächste Mount zu Bangkok Thailand e Samschdeg op Presseberichter geäntwert datt e prominent Hotel zu Bangkok géint HIV-positiv Besucher diskriminéiert huet déi dëse Mount op enger anerer Konferenz deelhuelen.	HIV-positiv Visiteuren huelen un der 15. International AIDS Konferenz deel.	0
697	Eng Sammlung vun real-Liewen Zeienaussoe vum Klaus Pohl ee vun Däitschland am meeschte gespillt Dramatiker seng Kraaft wunnt manner an der konventionell Bedeitung vum Wuert Drama wéi an deem wat et verroden - e Land nach zudéifst mat sech selwer e Kaleidoskop vun Evenementer déi schlaacht kenger Säit weder de westleche Kapitalismus nach de fréiere kommunistesche Regime.	Klaus Pohl ass en däitschen Dramatiker.	1
698	Den Dow Jones Industrial Average (DJIA) ee vun den Haaptaktienindizes an den USA huet e Schlussrekord vun allen Zäiten gebrach fir op 14000.41 Punkten zouzemaachen wat 82.19 Punkten erop (0.59%) vu sengem leschte Schluss ass. Just 59 Deeg virdrun huet den Dow en All-Time High erreecht wéi et 13.000 passéiert. Dëst ass déi éischte Kéier datt d'DJIA jee iwwer 14.000 zougemaach huet zënter hirem Debut de 26. Mee 1896.	Den Dow Jones huet Punkte gewonnen.	1
699	Et ass déi alternd Nuklearanlag vum Land déi aktuell Armenesch Ëmweltgruppen betrëfft souwéi déi an de Nopeschlänner. Zwanzeg Meile westlech vun der Haaptstad Yerevan Armenien Metsamor Atomkraaftwierk gouf an 1970er gebaut an Haiser zwee VVER-440 Model V230 Atomreaktoren. De Metsamor deen am Moment ongeféier 40 Prozent vum Stroum vum Land produzéiert läit an enger seismesch aktiver Zone a gouf nach virum Zesummebroch vun der Sowjetunioun 1991 zougemaach wéinst dem zerstéierende 7. Dezember 1988 Äerdbiewen zu Spitak.	De Metsamor Atomreaktor gouf nom 1988 Armeneschen Äerdbiewen zougemaach.	1
700	De Pratibha Patil huet déi 12. Presidentschaftswahle vun der Republik Indien gewonnen déi éischt Fra Presidentin vum zweetpopulärste Land op der Welt ginn. De Patil 72 fréier Gouverneur vum Staat Rajasthan hat Ënnerstëtzung vun der Regierungskoalitioun. Si huet ongeféier zwee Drëttel vun de Stëmme gewonnen bal duebel d'Zuel vun de Stëmme vun hirem nooste Konkurrent Bhairon Singh Shekhawat deen als Vizepresident zréckgetrueden ass nodeems se d'Ëmfro verluer hat.	Chile huet eng weiblech Presidentin.	0
701	An Dokumenter déi se beim US Distrikter Geriichtshaff fir den Distrikt vu Columbia agereecht hunn hunn d'Regierung Affekote argumentéiert datt dräi Prisonéier déi de leschte Mount Suizid gemaach hunn andeems se sech selwer hänken hir Handlungen koordinéiert hunn andeems se Affekot-Client Vertraulechkeet benotzt fir mateneen ze kommunizéieren. Regierungsbeamten soten datt ënnert de Pabeiere markéiert "Avocat Client Privilege" Instruktioune waren wéi een Kniet bannen an e klasséiert Notiz iwwer Campaktivitéiten a Prisonnéierplazen.	Dräi Leit hu sech am Prisong ëmbruecht.	1
702	De séier wuessenden Duuscht vun der Welt no Waasser kann nëmme begéint ginn andeems d'Mierwaasser purifizéiere well Flëss a Reservoiren net fäeg sinn d'Nofro z'erreechen sot Spuenien d'lescht Woch enthüllt e grousse Programm fir seng eege chronesch Mangel ze bekämpfen.	Den Ebro Delta gëtt fir Landwirtschaft benotzt.	0
703	De Marriott ass eng populär Plaz fir Auslänner ze bleiwen an eng prominent Entreprise an der Stad trotz enger Welle vu Gewalt déi d'Land leiden. Den Hotel war Affer vun engem aneren Attentat am Januar 2007 wou e Sécherheetsbeamten ëmbruecht gouf a verschidde Leit blesséiert goufen nodeems de Wuecht e Bommeleeër blockéiert huet fir an den Hotel ze kommen an hie gezwongen seng Sprengstoff ze explodéieren wou hie war.	Et gëtt e Marriott Hotel zu London.	0
704	Dëse Fall ass ee vun deenen éischten déi ënner engem neien US Gesetz verfollegt ginn dat ongewollt E-Mail reguléiert.	Et gëtt en neit US Gesetz dat E-Mail verbitt.	0
705	De Cage ass e grousse Fan vum "Superman" (deen um fiktive Planéit Krypton gebuer gouf) a sollt d'Roll an engem Film spillen dee fir d'1990er geplangt war deen ni komm ass.	Cage huet Superman gespillt.	0
706	D'Däitsch-baséiert Team seet datt hir Studie deen eenzege Bericht iwwer verlängert Wanterschlof an engem tropesche Mamendéieren ass.	D'Equipe studéiert Wanterschlof Mamendéieren an Däitschland.	0
707	Néng Zaldoten an zwee Polizisten goufen an der folgender Pistoul Schluecht ëmbruecht an zwee Polizisten goufen blesséiert hunn d'Beamten gesot.	Sechs Polizisten an zwee Zaldoten goufen an engem Pistoul ëmbruecht hunn d'Beamten gesot.	0
708	Den Iran wäert déi éischt Presidentschaftswahlen a senger Geschicht halen tëscht dem President Akbar Hashemi Rafsanjani an dem Teherans haarde Buergermeeschter hunn d'Wahlbeamten e Samschdeg gesot.	Den Hashemi Rafsanjani wäert dem Teherans haarde Buergermeeschter an den Iran sengen éischte Presidentschaftswahlen iwwerhaapt konfrontéieren hunn d'Beamten e Samschdeg gesot.	1
709	Den Edwin Hubble gëtt als ee vun de wichtegsten Astronomen vun der moderner Ära unerkannt.	Den Edwin Hubble war en Astronom.	1
710	Den Herald ass elo frou datt de Kennedy kräfteg eng Nei-Untersuchung vum Irak-Krich ka verfollegen a wéi een eis Natioun dovunner befreit. Ech schwätze eescht ech huelen dës Ännerung vum Häerz als nüchternen Indikatioun datt eis all egal wou mir op de liberal-konservativen Kontinuum stinn sinn déif besuergt iwwer déi schiedlech Auswierkunge vum Irakkrich a sichen no Weeër fir zesummen ze schaffen fir et sou séier wéi méiglech ze léisen.	All sinn déif besuergt iwwer de Schued vum Irakkrich a sichen no Weeër fir et ze léisen.	1
711	Süde vum Schlasshiwwel klëmmt de méi héije Gellert-Hiwwel (771 Fouss) e géi Kalksteen-Eskarp mat Vue op d'Donau wat eng Panoramavue op d'ganz Stad bitt.	Am Süden ass de Gellert Hill mat der Zitadell aus dem 19. Joerhonnert.	0
712	De Miller de Pulitzer-Präis-Gewënner Dramatiker deem seng bekanntst fiktiv Kreatioun de Loman am 'Death of a Salesman' den amerikaneschen Dram symboliséiert huet ass gestuerwen.	Den Dramatiker Miller de Pulitzer-Präis-Gewënner Auteur vun 'Death of a Salesman' ass gestuerwen.	1
713	D'Aktien vun der Kuelfirma kruten e Méindeg de Moien e Lift no engem Artikel am Barron's gesot datt d'Industrie profitéiert vun erhéigen Erdgaspräisser an dem Advent vun neie Kraaftwierker déi manner Verschmotzung ausstoen.	Kuel Aktien klammen.	1
714	D'Entdeckung vum Top-Quark wann bestätegt fëllt e Set vu subatomesche Bausteng deenen hir Existenz vun der herrschend Theorie virausgesot gëtt de Standardmodell genannt vun de Partikelen a Kräften déi d'fundamental Natur vun der Matière an der Energie bestëmmen. Am witzege Lexikon vun der moderner Physik ginn déi elementar Partikele Quarks Leptonen a Bosonen genannt.	Quarks Leptonen a Bosonen sinn déi dräi elementar Partikele vun der Physik no dem Standardmodell.	1
715	Dem Peking seng haart-Linn Haltung zum Dalai Lama ass an de leschte Joeren däitlech méi haart ginn. D'Relatioune mat Däitschland hunn d'Nues gedréckt nodeems d'Kanzlerin Angela Merkel am September 2007 mam Dalai Lama getraff huet eréischt erholl nodeems Berlin e Verspriechen ugebueden huet wéi dee vu Frankräich e Mëttwoch gemaach huet. Firmen déi behaapt ginn d'Aktivitéiten vun den Exilen z'ënnerstëtzen goufen a China u Schmierkampagnen a Boykott-Uriff ënnerworf an en Optrëtt am Festland China vun der britescher Rockgrupp Oasis gouf de leschte Mount vu Peking entlooss well de Gittarist a Chef-Songwriter Noel Gallagher eemol an e gratis Tibet Concert - am Joer 1997.	D'Angela Merkel ass eng Buddhist.	0
716	Kabul - Eng Stroossebomm déi sechs US Zaldoten am Oste vun Afghanistan blesséiert huet gouf gefollegt vun enger Explosioun bei enger Kabul Policebüro Méindeg déi zwee Polizisten an eng Zivilist verletzt huet.	Déi sechs US Zaldoten waren Awunner am Afghanistan.	0
717	Den Hurrikan Isabel war en tropesche Stuerm wéi si Virginia erakoum awer huet Schued un 75% vum Staat verursaacht wat et zu enger vun de deierste Katastrophen an der Virginia Geschicht mécht.	En tropesche Stuerm huet bedeitende Besëtzerschued oder Liewensverloscht verursaacht.	1
718	Et ass ëmmer méi kloer ginn datt den Iran séier Fortschrëtter mécht fir eng Atomwaffefäegkeet z'erreechen well d'US Beamten d'Präsenz vu verschiddenen nuklear Siten bestätegt hunn déi Teheran net verroden huet.	Iranesch chemesch Waffen bedrohen d'USA.	0
719	Kuwait gëtt dat véiert Golfland wou Fraen wéi och Männer bei de Wale kënne wielen. Saudi Arabien hält strikt limitéiert männlech Wahlen.	Frae kënne bei de Wahlen a Saudi Arabien wielen.	0
720	Zu Seoul huet den Han bestätegt datt all nordkoreanesch Medien e Méindeg ugefaang hunn de Kim Jong Il als Seng Exzellenz ze referenzéieren oder mam Begrëff virdru fir säi Papp reservéiert de Grousse Leader. Bis elo gouf de jéngere Kim de léiwe Leader genannt.	Dem Kim Il Sung säi Jong heescht Kim Jong Il.	0
721	D'Daily Mail huet bestätegt datt et aus der Offer fir d'Konkurrenzzeitung den Daily Telegraph zréckgezunn ass.	Deeglech Telegraph gëtt verkaf.	0
722	An engem Spill reift mat Kontrovers Manchester United ass mat enger entscheedender Auswäerts Victoire fortgaang no engem Fräistouss vum Ryan Giggs hinnen d'Féierung ginn. Lille protestéiert géint de Goal a sot datt d'Equipe seng Mauer opgeriicht huet wéi de Giggs de Kick geholl huet an d'Equipe bal den Terrain verlooss huet. No Goading vun Beamten gouf d'Spill erëmfonnt awer Lille sot datt et e Spill fir e Replay mat der UEFA géif maachen. D'UEFA huet d'Fuerderung ofgeleent an d'Zil gëlteg erkläert souwéi decidéiert "Verfahren géint Lille fir dat falscht Verhalen vun hire Spiller direkt nom Goal unzefänken."	Lille huet Manchester United besiegt.	0
723	Nom Nelson Beavers deen e Co-Besëtzer vun der aktueller Firma ass Carolina Analytical Laboratories LLC. an huet Proprietairen / Beschäftegung Geschicht mat Woodson-Tenent an Eurofins der septic System war am fréie 1990er installéiert.	Den Nelson Beavers huet fir Eurofins geschafft.	1
724	Um Virowend vun enger wäit erwaarter Retaliatioun géint russesch Kräften zu Grozny hunn d'Militärkommandanten Schlëssel Eenheeten aus der Stad zréckgezunn wat se vulnérabel fir Guerilla-Infiltratioun hannerlooss huet.	Russesch Kräften vulnerabel fir Guerilla Kämpfer	0
725	De President's Emergency Plan for AIDS Relief (PEPFAR) bitt Finanzéierung fir HIV / AIDS Malaria an Tuberkulosebehandlung a 15 Fokuslänner ënnert den Äermsten vun der Welt haaptsächlech an Afrika. September 30 PEPFAR ënnerstëtzt liewensspuerend antiretroviral Behandlung fir iwwer 2.1 Millioune Männer Fraen a Kanner déi mat HIV / AIDS ronderëm d'Welt liewen dorënner méi wéi zwou Millioune Leit a Sub Sahara Afrika sot Perino. Bal 97 Millioune Leit déi vun HIV / AIDS an PEPFAR Länner betraff sinn dorënner bal véier Millioune Weesen an aner Kanner haten bis deen Datum "matgefillend Betreiung" kritt sot si. "Bal 240000 Puppelcher goufen HIV-gratis gebuer wéinst der Ënnerstëtzung vum amerikanesche Vollek fir Programmer fir ze verhënneren datt Mammen de Virus un hir Kanner weiderginn" huet de Perino derbäigesat.	Pepfar gouf vum President Bush gegrënnt.	0
726	Den David Marshall verantwortlech fir Clientstraining bei ABB Robotics zu Milton Keynes hofft häerzlech datt d'Iessen Gedrénks a Séisswueren den nächste grousse Maart fir Roboteren ginn.	Roboter ginn allgemeng an der Liewensmëttelindustrie benotzt.	0
727	D'Dayton Friddensaccorde fir Bosnien an Herzegowina war den éischte grousse Friddensofkommes deen no der Peking Konferenz am Dezember 1995 ugeholl gouf.	Den Dayton Friddensvertrag gouf formuléiert fir de Krich a Bosnien op en Enn ze bréngen.	1
728	E Jet gefëllt mat Touristen déi heem op déi franséisch Karibik Insel Martinique zréckkoum ass en Dënschdeg a Venezuela erofgefall.	E Fliger mat Vakanzenheem op d'Insel Martinique ass en Dënschdeg a Venezuela erofgefall.	1
729	"D'Kapazitéit déi d'Leit mussen upassen a Fridden mat enger neier Situatioun maachen och wa se vulnérabel fillen ass wierklech bemierkenswäert" sot Randy Quevillon President vum Psychologie Departement an dem Disaster Mental Health Institute op der University of South Dakota.	Randy Quvillon ass op der University of South Dakota beschäftegt.	1
730	Den Eddeh huet seng Meenung erëm bekräftegt datt de President Al-Hrawi fir eng aner 3 Joer erëm zréckgesat soll ginn a behaapt datt hien "e bedeitend Erfahrung am Laf vum Staat huet awer säi Récktrëtt wier passend nom Réckzuch vun den israeleschen a syresche Kräften."	Den Eddeh fuerdert eng Verlängerung vun der Présidence vum Al-Hrawi a seet datt hie soll demissionéieren nom Réckzuch vun den israeleschen a syresche Kräften.	1
731	Déi éischt Dinosaurierreschter a Südostasien goufen am Laos esou fréi wéi 1936 fonnt awer wéineg soss ass bis an den 1980er Jore geschitt. Vill vun der Géigend ass staark vegetéiert an obwuel schwéier ze entdecken versprécht vill bedeitendst Fonnt an Zukunft. Thailand huet déi bescht Fonnt geliwwert besonnesch vun der Khorat Group déi d'Period vum spéiden Trias bis zum fréie Kräid deckt.	Dinosaurier Iwwerreschter goufen an Asien fonnt.	1
732	Freideg Juni 9 2006 Oklahoma Gouverneur Brad Henry ënnerschriwwen SB 1800 datt d'Doudesstrof oder Liewen ouni Parole erlaabt fir déi veruerteelt vun sexuellem Mëssbrauch vun engem Kand ënner dem Alter vun 14. Zousätzlech etabléiert de Gesetzesprojet och e Kand Mëssbrauch Response Team bannent Oklahoma Staat Bureau vun Enquête. Oklahoma ass elo mat Florida Louisiana Montana a South Carolina ugeschloss fir ähnlech Moossname fir d'Kannermolestatioun ze widderhuelen.	SB 1800 ass e Gesetz dat Kanner schützt.	1
733	De Pharos e monumentale Liichttuerm gebaut ëm 280 v.	De Pharos Leuchtturm gouf ëm 280 v.	1
734	Den US Astronaut Sunita Williams dee momentan u Bord vun der International Space Station ass huet haut de Rekord fir de längsten ongebrachene Raumfluch vun enger Fra gebrach. Um 5:47 Auer UTC huet Williams de fréiere Rekord vun 188 Deeg a véier Stonne vum Shannon Lucid am Joer 1996 passéiert. Dëst ass net deen eenzege Rekord deen de Williams gebrach huet. Virdrun dëst Joer huet si e Rekord vun 29 Stonnen a 17 Minutte gesat fir Zäit vun enger Fra op Weltraumwanderungen.	Anousheh Ansari bezuelt fir an de Weltraum ze goen.	0
735	Wéi d'USA sinn d'UNO Beamten och erschreckt datt den Aristide eng Konferenz ëmbruecht huet déi vum Premier Minister Robert Malval zu Port-au-Prince geruff gouf an der Hoffnung all d'Feuding Parteien zesummen ze bréngen.	Den Aristide huet de Premier Robert Malval ëmbruecht	0
736	De Michael Jordan den Trainer Phil Jackson an de Stärebesetzung dorënner de Scottie Pippen hunn d'Chicago Bulls op sechs National Basketball Association Championnat geholl.	D'Bulls Basketball Team baséiert zu Chicago.	1
737	E Miami International Airport Concours gouf fir dräi Stonne Mëttwoch evakuéiert nodeems eng Pefferspraydous entlooss gouf wouduerch 43 Leit Otemschwieregkeeten leiden.	E Fluchhafenkoncours gouf e Mëttwoch evakuéiert nodeems d'Leit ugefaang hunn Otemschwieregkeeten ze hunn.	1
