2918	Ass dat bedenklech?	2
2919	Ass dat besser, wéi wann seng Bierger just op den Noutfall virbereet?	2
2920	Ass dat cool?	2
2921	Ass dat dat, wat ee vun engem Rapper kann erwaarden?	2
2922	Ass dat di philosophisch Fro vum zentrale Standpunkt?	2
2923	Ass dat duerchaus evangelesch geduecht a gehandelt?	2
2924	Ass dat e bësselchen eng verkéiert Welt déi mer do upeilen?	2
2925	Ass dat e bëssen optimistesch?	2
2926	Ass dat e bësse paradox?	2
2927	Ass dat e grousst Wuert, wann ee vun enger klenger Planz schwätzt?	2
2928	Ass dat eng Afrostellung carrément vun eisem Modell vu Wirtschaftswuesstum?	2
2929	Ass dat eng Contradictioun?	2
2930	Ass dat eng Utopie?	2
2931	Ass dat eppes ganz Normales?"	2
2932	Ass dat iergendwéi nieft dem Kapp?	2
2933	Ass dat just eng nei esoteresch Manéier fir Konflikter besser ze verdauen?	2
2934	Ass dat manner CO2, manner Transport, méi Regional, asw?	2
2935	Ass dat och fir eis de Wee?	2
2936	Ass dat och gelunn?	2
2937	Ass dat op lëtzebuergesch „gutt bekannt“?	2
2938	Ass dat praktesch?	2
2939	Ass dat schonn eng diplomatesch Victoire fir den Donald Trump?	2
2940	Ass dat skandaléis?	2
2941	Ass dat smart?	2
2942	Ass dat top?	2
2943	Ass dat zu Raemerech?	2
2944	Ass dat normal sech ze verléiwen?	4
2945	Ass dat normal während dem Sex méi ugetörnt ze sinn?	6
2946	Ass dat och gemaach ginn, fir datt Congé einfach verfält?	9
2947	Ass dat Taktik oder awer gewollt?	5
2948	Ass dat zu Lëtzebuerg méiglech?	4
2949	Ass d'Betrag ze vill oder genuch?	7
2950	Ass d' Bild liicht schief?	4
2951	Ass d’Chamber dem Regierungschef iren méi gutt genuch?	7
2952	Ass dee Fridden eppes ganz aneres?	3
2953	Ass deem esou, da geet et „eis“ näischt un.	2
2954	Ass deem esou, et kann een och anescht.	2
2955	Ass deem esou gëtt et Strofen.	2
2956	Ass deem esou, kritt een de Logo entzunn-	2
2957	Ass deen awer am Film virdrun aus dem Wee geraumt ginn.	3
2958	Ass deenen hiren Drénkwaasser verbrauch manner héich ewéi deen vun FAGE?	5
2959	Ass dee Sujet an dësen Zäiten esou wichteg?	6
2960	Ass dee Wëlle vu Gott dann kloer?	6
2961	Ass definitiv gekünstelt.	2
2962	Ass déi Band awer iergendwéi virun zéng Joer stoe bliwwen?	3
2963	Ass déi Foto zoufälleg géint 6h entstaan?	3
2964	Ass déi e bessen iwwerschärft Willy?	2
2965	Ass déi Situatioun elo total ausgeschloss an Zukunft, oder?	10
2966	Ass déi Technologie do vill ze vill geféierlech?	4
2967	Ass déi wirtschaftsliberal Fräiheet just eng semantesch Mogelpackung?	4
2968	Ass de lengs gut gelongen mee riets esou.	7
2969	Ass de Maskeschutz streng genuch?	3
2970	Ass de Minister der Meenung, dass sou Guidelines wichteg wieren?	3
2971	Ass den Accord vu Rout-Blo-Gréng zevill ambitiéis oder genuch?	12
2972	Ass den Ausnamezoustand fir Jiddereen also och fir Deputéiert?	3
2973	Ass deng Bestellung bis an der Produktioun kann se méi stornéiert ginn.	9
2974	Ass den Internet méi jonk?	3
2975	Ass den Nicolas Sarkozy dann elo beleidegt?	6
2976	Ass den preis vum weitwenkel bekannt?	5
2977	Ass den Theaternowuess komplett vum Lämmes gebass?	3
2978	Ass de Park da bis zou ass den Dag awer nach laang eriwwer.	12
2979	Ass dësen „d“ neierdéngs generell am Schrëftlechen ofgeschaf oder?	11
2980	Ass dësen Test negativ, muss een méi a Quarantän bleiwen.	7
2981	Ass d’Formel dofir also transparent?	6
2982	Ass d'Noriicht vun engem Kolleeg da beäntwert se direkt.	10
2983	Ass d'Obligatioun vun der Mask plazeweis rechtskräfteg?	8
2984	Ass dofir ganz schaarf genuch - well ech gezoomt hu während dem knipsen.	2
2985	Ass do dat Wuert â€žAlternativâ€œ dran?	2
2986	Ass do de Feeler am System?	2
2987	Ass do eppes schif gaang?	2
2988	Ass do villäicht eppes schif gaangen?	2
2989	Ass do wierklech e Problem, datt genuch Ressourcen um Terrain sinn.	7
2990	Ass d'Reflektéiere vun der Bühn erof fir Theaterleit méi richteg méiglech?	10
2991	Ass d’Regierung der Meenung, dass dës Reegelung dem Gläichheetsprinzip zuwiderleeft?	4
2992	Ass d’SEBES esou schlecht oder kucken déi aner no hirem Waasser?	10
2993	Ass d'Vergaangenheet nach ëmmer opgeschafft?	6
2994	Ass d'Vermeidung vun Dreck nach besser ewéi de Recyclage?	6
2995	"Ass d'Wëssenschaft einfach e laangen a systematesche Virwëtz?"	5
2996	Ass d'Wierklechkeet och oft esou?	4
2997	Ass d‘ Wunneng séier fort, de Proprietär, waart op Iech.	11
2998	Ass e Chrëschtfest awer eppes méi wéi e Wantermaart?	3
2999	Ass een daat bei sengen eegenen fotoen emmer?	7
3000	Ass een nach op der Lëscht, ass en op der Lëscht?	9
3001	Ass ee Saz fäerdeg no 20, ginn di ëmgehäiten BasisKubbs gezielt.	3
3002	Ass ee Wirtschaftswuesstëm vun 3 % awer zevill optimestesch.	6
3003	Ass eise Schoulystem méi op di Kanner vun haut zougeschnidden?	3
3004	Ass eist Land fir si attraktiv genuch?	5
3005	Ass elo Weltbewegend mee mir gefaalen emmer sou Reflectionen.	2
3006	Ass en awer!	3
3007	Ass en awer.	3
3008	Ass en einfach ze gewannen oder?	6
3009	Ass eng total eesäiteg Fernsehs-Emissioun och scho bal Populismus?	7
3010	Ass eppes kloer, kann engem iwwert Telefon am Biergerbüro gehollef ginn.	2
3011	Ass et awer!	3
3012	Ass et awer.	3
3013	Ass et awer fannen ech mol.	3
3014	Ass et bis esouwäit, sinn déi meescht Awanderer méi opzefannen.	9
3015	Ass et dann éichter well et schon baal eng Aart Däiwelskreeslaaf ass?	3
3016	Ass et dann vill méi schwéier, hei ze surfen wéi um Mier?	3
3017	Ass et de Bierger awer zevill séier gaangen?	4
3018	Ass et elo den Deputéierten hir Schold datt jiddereen der Landessprooch mächteg ass?	8
3019	Ass et elo de véierte Longplayer oder awer de fënneften oder sechsten?	7
3020	Ass et iech och esou gaangen?	3
3021	Ass et jo awer.	4
3022	Ass et just ee Kommunikatiounsproblem oder ass do awer munches duerchduecht?	10
3023	Ass et besser d’Ongerechtegkeet eraus ze jäizen?	2
3024	Ass et besser, du gëss iwwerhaapt näischt gewuer?	2
3025	Ass et dat, wat de Wëssenschaftler vum geschichtspassionéierten Amateur ënnerscheet?	2
3026	Ass et dawert dem sain Numm nach ze awähnen.	2
3027	Ass et deen, deen um Dësch sëtzt?	2
3028	Ass et een Robin?	2
3029	Ass et egoistesch vu mir, hatt aus der Schoul ze halen?	2
3030	Ass et eng Bommel?	2
3031	Ass et erschreckend, wat deemools geschitt ass?	2
3032	Ass et esou dass FAGE d'Mëllech aus Griicheland importéiert?	2
3033	Ass et genee dat, wat mir an eiser oft hektescher Zäit brauchen?	2
3034	Ass et genee esou, wéi mir eis d'Welt idealerweis virstellen?	2
3035	Ass et grad dat Schéint, dass mer eis ergänzen?	2
3036	Ass et just eng onugebruechte hysteresch Paranoia, déi d'Personnagen undreift?	2
3037	Ass et méiglech dës Zäiten ze verlängeren?	2
3038	Ass et méi schwéier elo op der Première?	2
3039	Ass et nach eppes ze fréi vu Chamberwahlen ze schwätzen?	2
3040	Ass et och am Krich ville Mënschen grad just esou gaangen?	2
3041	Ass et och bessi optesch Täuschung duerg Seeler?	2
3042	Ass et och dat?	2
3043	Ass et och geféierlech Done mateneen ze vergläichen?	2
3044	Ass et och wéinst dem Bléck den hien do huet.	2
3045	Ass et schonn ze spéit?	2
3046	Ass et scho Schnéi vu geeschter?	2
3047	Ass et vläicht Zäit, fir endlech ëmzedenken?	2
3048	Ass et ze donkel?	2
3049	Ass et ze large?	2
3050	Ass et richteg, nëmmen déi eng z’ënnerstëtzen an déi aner?	13
3051	Ass et sozial gerecht, ass et sozial gerecht?	8
3052	Ass Europa méi eng Saach, déi d'Leit méi passionéiert?	2
3053	Ass e wichtegt Thema wat eis all soll egal sin.	7
3054	Ass fein vu menger Säit fannt der och?	7
3055	Ass Film hannert senge kapitalistesche Produktiounsmëttel awer zudéifst marxistesch?	6
3056	Ass fir d’Léier gediicht.	5
3057	Ass fir Eisebunner bessi komplex.	2
3058	Ass fläit gudd ukomm bei der Jury, we wees.	2
3059	Ass Ghat eng Traap dei an een Floß feiert?	2
3060	Ass guer komplizeiert an et muss een och keen super sportler sinn.	2
3061	Ass guer sou schlemm.	2
3062	Ass hei de Wee méi wichteg wéi säin Ziel?	4
3063	Ass him d'Wieder gebroden?	5
3064	Ass Iech eng Regelméissegkeet opgefall, déi ech gesinn hunn?	8
3065	Ass immens flott awer fannen ett einfach.	6
3066	Ass innovativ, interessanten Bleckwenkel, definitif gewinnt an gudd sou!	7
3067	Ass jo lo just eng Fotogallery hei vir Biller ze Bunkern.	3
3068	Ass jo emmer op.	2
3069	Ass jo grat positiv vier den Michel.	2
3070	Ass jo verbueden dat ze maachen.	2
3071	Ass jo wait.	2
3072	Ass jo wäit vun dir bei mech hehe.	2
3073	Ass jo normal wëll soos wier den ënnerscheet am Präiss jo gerechtfaerdegt.	11
3074	Ass jo och wichteg, geldir; maja.	3
3075	Ass jo och vir de Wain besser wann ën ze warm stockéiert gëtt.	9
3076	Ass jo soss esou einfach brauchbar motiver fier fisheye ze fannen.	3
3077	Ass jo u sech esou gewollt gewiescht, mee eischter en Schnappschuss.	4
3078	Ass jo vun der technik hier gudd gemeet mee gefaellt mer.	11
3079	! ass just Schäerf ginn.	3
3080	Ass just schued dass Schleiw vum Floss ganz drop komm ass.	7
3081	Ass keen Problem du kanns jo alles kennen.	6
3082	Ass komesch dass den Exiff daten vum system erkannt gin.	8
3083	Ass Kreuzworträtsel méi heefeg wéi Kräizwuerträtsel; ass et Minderwäertegkeetsgefill oder Mannerwäertegkeetsgefill?	2
3084	Ass leider onscharf an dofir sin Strukturen genuch sichtbar un der Fieder!	7
3085	Ass Lëtzebuerg also e Land, an deem een investéiere kann?	9
3086	Ass lo mei sou mäi fall.	2
3087	Ass mäi neit lieblingsobjektiv, nemmen weinst dem macro.	5
3088	Ass mega spektakulaer an kann een sech mat mengem Bild leider sou virstellen.	11
3089	Ass, mengen ech, keng Excuse do datt ee se gesäit.	11
3090	Ass mer oppgefall.	2
3091	Ass mer selwer mol na opgefall.	5
3092	Ass mol eppes anneres a gefällt e bessi iwwerzeegt mech awer.	11
3093	” ass nämlech nei.	3
3094	! ass nemmen nozevollzeihen dass der äer filmer bei enger Première verpassen wellt…	11
3095	Ass all Beruff wichteg deen dem Mënsch an der Gesellschaft notzt?	1
3096	Ass all Literatur och ëmmer eng Rees?	1
3097	Ass all Literatur och ëmmer eng Rees?"	1
3098	Ass awer d’Gefor, datt d’Sue fortginn?	1
3099	Ass béis gemengt.	1
3100	Ass beis gemengt, mee et ass einfach direkt en Dorn am Ae.	1
3101	Ass d'1818, d'Lok déi als Museumslok virgesin ass?	1
3102	Ass dat selwecht am Bloen?	1
3103	Ass dat, wat och den Nee erkläert?	1
3104	Ass direkt Richtung Esch/Sauer.	1
3105	Ass einfach, e Kolibri ze erwëschen!	1
3106	Ass einfach esou Déieren ze knipsen.	1
3107	Ass esou einfach mat der Digiskopie.	1
3108	Ass esou einfach wei een mengt.	1
3109	Ass esou einfach weih ech hunn missen feststellen.	1
3110	Ass esou mein gout, wei soss emmer.	1
3111	Ass falsch waat s de do sees.	1
3112	Ass fir neicht dei "beschten " Guitar!	1
3113	Ass ganz glat an Faarwen sinn ouni Bea. nach fad!	1
3114	Ass ganz schwéier ze probéieren.	1
3115	Ass genuch doriwwer geschwat ginn?	1
3116	Ass geschenkt mee awer alles drun wat een sou brauch.	1
3117	Ass geschitt, also sollt de Vote elo respektéiert an ëmgesat ginn.	1
3118	Ass méi wéi richteg.	1
3119	Ass näischt fir eis Stad.	1
3120	Ass nogeschärft ginn (ausser am RAW, do muss een dat machen).	1
3121	Ass och de Journalist an dës Roll geglëtscht?	1
3122	Ass och de Service verschlechtert ginn?	1
3123	Ass onméiglech.	1
3124	Ass schlecht, awer d'Bremsen um GT sinn fiir de.	1
3125	Ass schlemm, ass eben Letzebuerg.	1
3126	Ass sou einfach am Moment Zeit ze fannen.	1
3127	Ass sou einfach dei Jongen ze fotografeieren.	1
3128	Ass sou well.	1
3129	Ass sou wëll, d'Fuerwiekrt ass seit 2005 identesch bis 2007.	1
3130	Ass sou well, et schaukelt nemmen.	1
3131	Ass üblech, mee villäicht awer och originell?	1
3132	Ass vleit eppes mat der Foto op der Affiche uewen lenks?	1
3133	Ass wierklech alles just eidelt Geschwätz, wat déi maachen?	1
3134	Ass ze verstoen.	1
3135	Ass ob d'Komplexiteit bezunn, ob d'Roll am Ökosystem.	7
3136	Ass och de sprangende Punkt.	2
3137	Ass och esou wichteg.	2
3138	Ass och perfekt mee bon.	2
3139	Ass och schlëmm.	2
3140	Ass och ze recommandéieren!	2
3141	Ass onse Räichtum domadder eigentlech e groussen Aarmut?	4
3142	Ass Regierung der Meenung dass et eng Urgence um Wunnengsmaart gëtt?	2
3143	Ass schein ginn just 100% an der Mett.	4
3144	Ass Schlofenzuch dann iergendwann richteg liewensgeféierlech?	3
3145	Ass scho schlemm dass een an dengem Alter daat nach intus huet.	10
3146	Ass Schraasseg awer och e bësse vétuste?	2
3147	Ass se dann elo an der fréierer CFL-Autobus-Wäschhal?	3
3148	Ass se dann schonns an hirer terroristesch Form zënter den 1980er Jore präsent?	3
3149	Ass se bessi daischter?	2
3150	Ass se schief? wor mer guer opgefall.	7
3151	Ass si vläicht esou am Dossier dran?	3
3152	Ass vläicht alles guer sou schlëmm?	4
3153	Ass wann d'Fotoen nach aktiveiert sin.	6
3154	Ass wieklech schlecht.	2
3155	Ass wierklech béis gemengt.	2
3156	Ass wirklech schlecht.	2
3157	Ass zwar lo sou deischter, mee kanns jo bessen am Photoshop experimenteiren.	3
3158	Ass zwar och ellen mat den Äscht.	3
3159	Ass zwar wiekelch cool, den Damp steiert mech och.	10
3160	A Stress ass gutt fir z’iessen!	3
3161	A Suen hat e nach ëmmer.	6
3162	As wiirkléch nach méi Schnéi do?	3
3163	As wirklech haart verschafft, mee fw?	7
3164	Asyldemandeuren ginn systematesch ausgewisen, verséchert den Ausseministère.	2
3165	Asylrecht däerf awwer abuséiert ginn, wann e seng Bedeitung soll behalen.	3
3166	A Syrien, Libyen an am Jemen ass vun Demokratiséierung ze schwätzen.	8
3167	As zwar Roum mee bon, do steet Mailand!	2
3168	!as zwar super einfach mee as awer dran!	3
3169	Atomenergie wier sécher an et géife Problemer mam Offall ginn.	2
3170	At The Disco", de Brendon Urie awer guet gutt fonnt.	9
3171	Aua oder och!	3
3172	Au contraire hunn Anerer dovunner profitéiert an den Acquéreur.	7
3173	AUDIO: CIS Beetebuerg zefridde mam Site / Rep.	4
3174	AUDIO: De Michel Wolter: "Pressfräiheet a Fro gestallt"	8
3175	AUDIO: Flüchtlingsrot mat SHUK averstanen / Rep.	3
3176	AUDIO: T71 verlängert mat US-Amerikaner / Rep.	4
3177	Auerzäit a Plaz sinn nach decidéiert.	5
3178	Aus aktuelle Grënn wäert een dëst Joer un dës Zuel vu Visiteure kommen.	7
3179	Aus an unmaachen helleft.	4
3180	Aus Bolivien héiert een bei eis zu Lëtzebuerg vill zur Coronakris.	8
3181	Aus Dateschutzgrënn ass sou eng Reform allerdéngs evident.	7
3182	Aus deem Grond kéint een och vun enger Expropriatioun schwätzen.	6
3183	Aus deem Grond wäert BfB och méi mat deenen 2 Mënschen zesummeschaffen.	6
3184	Aus deem Gronn ass eng Diszplinarprozedur méiglech.	6
3185	Aus deene Joeren zéie mir awer nëmme politesch Léieren, mä och mënschlecher.	6
3186	Aus deenen Grënn stëmmen mir den Budget 2014 mat.	8
3187	Aus dem Bericht ass ze enthuelen, op si agespaart goufen.	4
3188	Aus dem Staatsbudget géif ervirgoen, datt all d‘Bierger gläich sinn.	4
3189	Aus dem Stepps gemaach huet e sech direkt.	7
3190	Aus dem Zuch as de Bléckwenkel allerdengs esou dat een derduerchgesäit.	7
3191	Aus den 200 Säiten awer geet et ervir.	7
3192	Aus "Denkmalschutz an identitäre Grënn" kéint een dat awer veräntwerten.	11
3193	Aus de Récklage fir Besteierung op der Finanzplaz ass méi vill erauszehuelen.	9
3194	Aus der FPÖ ausgeschloss gouf e wéinst dem Skandal iwwregens.	10
3195	Aus der Sauna gesäit ee just eraus, eran ;-)!	8
3196	Aus dëse Grënn gouf och dëss Interpellatioun ugeholl.	7
3197	Aus dësem Grond gëtt d’Instrument an noer Zukunft nach genotzt.	11
3198	Ausdroksstaark, déi ganz Serie, no 3, méi emotional geet et.	13
3199	Aus eegener Kraaft packe mir dat méi, dofir gouf ze laang geschlof.	6
3200	Aus eiser Siicht ass et absolut korrekt, wat do mat agereecht gouf.	6
3201	Aus enger Lénker Perspektiv kann eng nationalstaatlech Léisung schon guer funktionéieren.	10
3202	Aus finanzielle Grënn ass dee Projet deemools allerdéngs realiséiert ginn.	8
3203	Ausgeglache Mënschen engagéieren sech och méi sozial a kucken nëmmen no sech.	9
3204	Aus geostrategesche Grënn, ka China den USA den Amarsch a Nordkorea erlaben.	12
3205	Ausgerechent beim leschte Wahlgewënner!	1
3206	Ausgeschloss gëtt déi Optioun den Ament.	6
3207	Aus gesondheetleche Grënn wollt d’Nancy Brosius sech méi der Wahl stellen.	9
3208	Aus heideger Siicht ass hien also guer esou nei.	7
3209	Aus hirem verzweiwelten Appell jiddefalls geet dat ervir…	7
3210	Auslännerwalrecht: mir brauchen eis ze verstoppen.	5
3211	Auslännesch Gäscht kann een ënnert dësen Ëmstänn och mat Präisreduktiounen ulackelen.	8
3212	Auslännesch Residenten déi méi ewéi 20 Joer hu goufen dacks zu Lëtzebuerg gebuer.	10
3213	Aus Lëtzebuerger Siicht ass et en Dënschdeg esou gutt gaangen.	7
3214	Aus Lëtzebuerg soll Singapur ginn, seet hien.	3
3215	Aus militäresche Grënn louch se am Festungsrayon.	5
3216	Aus Organisatiounsgrënn maache mer eise Buttek allerdings fir de Moment oft op.	10
3217	Aus perséinleche Grënn kann d'Emissioun dëse Samschdeg leider assuréiert ginn.	10
3218	Aus perséinleche Grënn wëllt hien de Posten untrieden.	7
3219	Ausseminister gëtt hie jo och.	5
3220	Ausser bessen Angscht daess se gebremmst kreien hat ech keen Hinderniss.	5
3221	Ausser, datt et sech hei ëm glorifiant Krichspropaganda handelt?	6
3222	"Ausserdeem baut een haut méi matten an eng Wunngéigend e Kulturhaus.	5
3223	Ausserdeem brauchen d’Raim all déi selwecht Temperatur.	5
3224	Ausserdeem géifen et genuch Hausdokteren hei am Land ginn.	3
3225	Ausserdeem kann ech jo esou ëmmer raisonnéieren.	5
3226	Ausserdeem misst ee bedenken, dass d'Pandemie nach iwwerstane wier.	10
3227	Ausserdeem muss se natierlech gënschteg sinn, dat waren di läschte Modeller nach.	13
3228	Ausserdeem sinn ech beim SV Polizei, ech boxe beim SC Condor.	3
3229	Ausserdeem, ween eppes geschenkt kritt soll meckeren.	7
3230	Ausserdeem woren mer mam aalen Site ganz zefridden.	6
3231	Ausser deenen zwee Euro um Buedem, mä déi retten eis och.	12
3232	Ausser déi 2. Foto, déi gefällt mir sou.	9
3233	Ausserdem ass d’Dir richteg zougaangen.	5
3234	Ausserdem ass et jo fir laang.	4
3235	Ausserdem ass Ettelbreck onbedengt déi flosste Stadt fir den permanente Wunnsetz.	3
3236	Ausserdem ass se leider schaarf wat fir méng Begrëffer awer zimlech wichteg wier.	4
3237	Ausserdem funktionéiert déi roueg Musek an all Kader.”	5
3238	Ausserdem héiren ech sie dann.	5
3239	Ausserdem passt dei moof Téinung vun der Blëtzfoto sou richteg.	8
3240	Ausser dem thematesche Bezuch sinn déi Passagen awer wierklech iwwerzeegend mam Haapterzielstrang verflecht.	8
3241	Ausser der Nummer vun der an Thailand sinn ech do vill gewuer ginn.	10
3242	Ausser du hues schon ausgeleiert an brauchs dat alles méi.	9
3243	Ausser ech hun en gesin.	4
3244	Ausser et géing natierlech anescht.	4
3245	Ausser ett ass Dain ann een stong einfach doo.	3
3246	Ausser fir als Fotosujet kann een daat gebrauchen.	7
3247	Ausserhalb vun der EU gëllen dës Virschrëfte fir biologesch Liewensmëttel awer onbedéngt.	11
3248	Ausser hire respektive Braken an der Aarbecht hu si vill gesinn.	9
3249	Ausser Wand- an Ofrullgeräicher héiert een vill.	7
3250	Ausser wann een dovunner ausgaangen ass, datt den Noutstand eriwwer war.	10
3251	''Aussetzen heescht, Zukunftsfroen ugoen " sou déi Responsabel vum Mouvement Ecologique.	5
